retention_code,food_group_code,retention_description,nutrient_code,nutrient_description,retention_percent,add_mod_date
0801,05,"CHICKEN,BROILED",322,"Carotene, alpha",75,09/1975
0801,05,"CHICKEN,BROILED",334,"Cryptoxanthin, beta",75,09/1975
0801,05,"CHICKEN,BROILED",337,Lycopene,75,09/1975
0801,05,"CHICKEN,BROILED",338,Lutein + zeaxanthin,75,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",301,"Calcium, Ca",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",303,"Iron, Fe",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",304,"Magnesium, Mg",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",305,"Phosphorus, P",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",306,"Potassium, K",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",307,"Sodium, Na",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",309,"Zinc, Zn",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",312,"Copper, Cu",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",401,"Vitamin C, total ascorbic acid",85,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",404,Thiamin,75,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",405,Riboflavin,100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",406,Niacin,95,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",415,Vitamin B-6,65,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",417,"Folate, total",70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",431,Folic acid,70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",432,"Folate, food",70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",421,"Choline, total",70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",418,Vitamin B-12,65,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",318,"Vitamin A, IU",80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",392,"Vitamin A, RE",80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",321,"Carotene, beta",80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",322,"Carotene, alpha",80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",334,"Cryptoxanthin, beta",80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",337,Lycopene,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",338,Lutein + zeaxanthin,80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",301,"Calcium, Ca",80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",303,"Iron, Fe",90,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",304,"Magnesium, Mg",65,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",305,"Phosphorus, P",70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",306,"Potassium, K",60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",307,"Sodium, Na",70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",309,"Zinc, Zn",100,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",312,"Copper, Cu",90,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",401,"Vitamin C, total ascorbic acid",80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",404,Thiamin,55,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",405,Riboflavin,95,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",406,Niacin,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",415,Vitamin B-6,50,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",417,"Folate, total",60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",431,Folic acid,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",432,"Folate, food",60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",421,"Choline, total",70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",418,Vitamin B-12,50,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",318,"Vitamin A, IU",75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",392,"Vitamin A, RE",75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",321,"Carotene, beta",75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",322,"Carotene, alpha",75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",334,"Cryptoxanthin, beta",75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",337,Lycopene,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",338,Lutein + zeaxanthin,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",301,"Calcium, Ca",95,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",303,"Iron, Fe",90,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",304,"Magnesium, Mg",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",305,"Phosphorus, P",80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",306,"Potassium, K",80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",307,"Sodium, Na",80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",309,"Zinc, Zn",100,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",312,"Copper, Cu",95,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",401,"Vitamin C, total ascorbic acid",80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",404,Thiamin,70,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",405,Riboflavin,90,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",406,Niacin,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",415,Vitamin B-6,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",417,"Folate, total",60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",431,Folic acid,60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",432,"Folate, food",60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",421,"Choline, total",70,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",418,Vitamin B-12,65,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",318,"Vitamin A, IU",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",392,"Vitamin A, RE",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",221,"Alcohol, ethyl",100,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",321,"Carotene, beta",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",322,"Carotene, alpha",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",334,"Cryptoxanthin, beta",75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",337,Lycopene,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",338,Lutein + zeaxanthin,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",301,"Calcium, Ca",95,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",303,"Iron, Fe",90,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",304,"Magnesium, Mg",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",305,"Phosphorus, P",80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",306,"Potassium, K",80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",307,"Sodium, Na",80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",309,"Zinc, Zn",100,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",312,"Copper, Cu",95,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",401,"Vitamin C, total ascorbic acid",80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",404,Thiamin,70,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",405,Riboflavin,90,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",406,Niacin,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",415,Vitamin B-6,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",417,"Folate, total",60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",431,Folic acid,60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",432,"Folate, food",60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",421,"Choline, total",70,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",418,Vitamin B-12,65,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",318,"Vitamin A, IU",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",392,"Vitamin A, RE",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",221,"Alcohol, ethyl",100,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",321,"Carotene, beta",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",322,"Carotene, alpha",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",334,"Cryptoxanthin, beta",75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",337,Lycopene,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",338,Lutein + zeaxanthin,75,09/1975
0864,05,"CHICKEN,REHEATED",301,"Calcium, Ca",100,09/1975
0864,05,"CHICKEN,REHEATED",303,"Iron, Fe",100,09/1975
0864,05,"CHICKEN,REHEATED",304,"Magnesium, Mg",100,09/1975
0864,05,"CHICKEN,REHEATED",305,"Phosphorus, P",100,09/1975
0864,05,"CHICKEN,REHEATED",306,"Potassium, K",100,09/1975
0864,05,"CHICKEN,REHEATED",307,"Sodium, Na",100,09/1975
0864,05,"CHICKEN,REHEATED",309,"Zinc, Zn",100,09/1975
0864,05,"CHICKEN,REHEATED",312,"Copper, Cu",100,09/1975
0864,05,"CHICKEN,REHEATED",401,"Vitamin C, total ascorbic acid",95,09/1975
0864,05,"CHICKEN,REHEATED",404,Thiamin,95,09/1975
0864,05,"CHICKEN,REHEATED",405,Riboflavin,100,09/1975
0864,05,"CHICKEN,REHEATED",406,Niacin,100,09/1975
0864,05,"CHICKEN,REHEATED",415,Vitamin B-6,95,09/1975
0864,05,"CHICKEN,REHEATED",417,"Folate, total",95,09/1975
0864,05,"CHICKEN,REHEATED",431,Folic acid,95,09/1975
0864,05,"CHICKEN,REHEATED",432,"Folate, food",95,09/1975
0864,05,"CHICKEN,REHEATED",421,"Choline, total",70,09/1975
0864,05,"CHICKEN,REHEATED",418,Vitamin B-12,95,09/1975
0864,05,"CHICKEN,REHEATED",318,"Vitamin A, IU",100,09/1975
0864,05,"CHICKEN,REHEATED",392,"Vitamin A, RE",100,09/1975
0864,05,"CHICKEN,REHEATED",221,"Alcohol, ethyl",100,09/1975
0864,05,"CHICKEN,REHEATED",321,"Carotene, beta",100,09/1975
0864,05,"CHICKEN,REHEATED",322,"Carotene, alpha",100,09/1975
0864,05,"CHICKEN,REHEATED",334,"Cryptoxanthin, beta",100,09/1975
0864,05,"CHICKEN,REHEATED",337,Lycopene,100,09/1975
0864,05,"CHICKEN,REHEATED",338,Lutein + zeaxanthin,100,09/1975
0805,05,"CHICKEN,ROASTED",301,"Calcium, Ca",95,09/1975
0805,05,"CHICKEN,ROASTED",303,"Iron, Fe",90,09/1975
0805,05,"CHICKEN,ROASTED",304,"Magnesium, Mg",75,09/1975
0805,05,"CHICKEN,ROASTED",305,"Phosphorus, P",80,09/1975
0805,05,"CHICKEN,ROASTED",306,"Potassium, K",80,09/1975
0805,05,"CHICKEN,ROASTED",307,"Sodium, Na",80,09/1975
0805,05,"CHICKEN,ROASTED",309,"Zinc, Zn",100,09/1975
0805,05,"CHICKEN,ROASTED",312,"Copper, Cu",95,09/1975
0805,05,"CHICKEN,ROASTED",401,"Vitamin C, total ascorbic acid",80,09/1975
0805,05,"CHICKEN,ROASTED",404,Thiamin,70,09/1975
0805,05,"CHICKEN,ROASTED",405,Riboflavin,90,09/1975
0805,05,"CHICKEN,ROASTED",406,Niacin,80,09/1975
0805,05,"CHICKEN,ROASTED",415,Vitamin B-6,80,09/1975
0805,05,"CHICKEN,ROASTED",417,"Folate, total",60,09/1975
0805,05,"CHICKEN,ROASTED",431,Folic acid,60,09/1975
0805,05,"CHICKEN,ROASTED",432,"Folate, food",60,09/1975
0805,05,"CHICKEN,ROASTED",421,"Choline, total",70,09/1975
0805,05,"CHICKEN,ROASTED",418,Vitamin B-12,65,09/1975
0805,05,"CHICKEN,ROASTED",318,"Vitamin A, IU",75,09/1975
0805,05,"CHICKEN,ROASTED",392,"Vitamin A, RE",75,09/1975
0805,05,"CHICKEN,ROASTED",221,"Alcohol, ethyl",100,09/1975
0805,05,"CHICKEN,ROASTED",321,"Carotene, beta",75,09/1975
0805,05,"CHICKEN,ROASTED",322,"Carotene, alpha",75,09/1975
0805,05,"CHICKEN,ROASTED",334,"Cryptoxanthin, beta",75,09/1975
0805,05,"CHICKEN,ROASTED",337,Lycopene,75,09/1975
0805,05,"CHICKEN,ROASTED",338,Lutein + zeaxanthin,75,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",301,"Calcium, Ca",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",303,"Iron, Fe",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",304,"Magnesium, Mg",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",305,"Phosphorus, P",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",306,"Potassium, K",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",307,"Sodium, Na",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",309,"Zinc, Zn",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",312,"Copper, Cu",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",401,"Vitamin C, total ascorbic acid",85,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",404,Thiamin,75,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",405,Riboflavin,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",406,Niacin,95,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",415,Vitamin B-6,65,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",417,"Folate, total",70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",431,Folic acid,70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",432,"Folate, food",70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",421,"Choline, total",70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",418,Vitamin B-12,65,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",318,"Vitamin A, IU",80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",392,"Vitamin A, RE",80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",321,"Carotene, beta",80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",322,"Carotene, alpha",80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",334,"Cryptoxanthin, beta",80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",337,Lycopene,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",338,Lutein + zeaxanthin,80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",301,"Calcium, Ca",80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",303,"Iron, Fe",90,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",304,"Magnesium, Mg",65,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",305,"Phosphorus, P",70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",306,"Potassium, K",60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",307,"Sodium, Na",70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",309,"Zinc, Zn",100,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",312,"Copper, Cu",90,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",401,"Vitamin C, total ascorbic acid",80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",404,Thiamin,55,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",405,Riboflavin,95,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",406,Niacin,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",415,Vitamin B-6,50,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",417,"Folate, total",60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",431,Folic acid,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",432,"Folate, food",60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",421,"Choline, total",70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",418,Vitamin B-12,50,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",318,"Vitamin A, IU",75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",392,"Vitamin A, RE",75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",321,"Carotene, beta",75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",322,"Carotene, alpha",75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",334,"Cryptoxanthin, beta",75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",337,Lycopene,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",338,Lutein + zeaxanthin,75,09/1975
1860,05,"TURKEY,REHEATED",301,"Calcium, Ca",100,09/1975
1860,05,"TURKEY,REHEATED",303,"Iron, Fe",100,09/1975
1860,05,"TURKEY,REHEATED",304,"Magnesium, Mg",100,09/1975
1860,05,"TURKEY,REHEATED",305,"Phosphorus, P",100,09/1975
1860,05,"TURKEY,REHEATED",306,"Potassium, K",100,09/1975
1860,05,"TURKEY,REHEATED",307,"Sodium, Na",100,09/1975
1860,05,"TURKEY,REHEATED",309,"Zinc, Zn",100,09/1975
1860,05,"TURKEY,REHEATED",312,"Copper, Cu",100,09/1975
1860,05,"TURKEY,REHEATED",401,"Vitamin C, total ascorbic acid",95,09/1975
1860,05,"TURKEY,REHEATED",404,Thiamin,95,09/1975
1860,05,"TURKEY,REHEATED",405,Riboflavin,100,09/1975
1860,05,"TURKEY,REHEATED",406,Niacin,100,09/1975
1860,05,"TURKEY,REHEATED",415,Vitamin B-6,95,09/1975
1860,05,"TURKEY,REHEATED",417,"Folate, total",95,09/1975
1860,05,"TURKEY,REHEATED",431,Folic acid,95,09/1975
1860,05,"TURKEY,REHEATED",432,"Folate, food",95,09/1975
1860,05,"TURKEY,REHEATED",421,"Choline, total",70,09/1975
1860,05,"TURKEY,REHEATED",418,Vitamin B-12,95,09/1975
1860,05,"TURKEY,REHEATED",318,"Vitamin A, IU",100,09/1975
1860,05,"TURKEY,REHEATED",392,"Vitamin A, RE",100,09/1975
1860,05,"TURKEY,REHEATED",221,"Alcohol, ethyl",100,09/1975
1860,05,"TURKEY,REHEATED",321,"Carotene, beta",100,09/1975
1860,05,"TURKEY,REHEATED",322,"Carotene, alpha",100,09/1975
1860,05,"TURKEY,REHEATED",334,"Cryptoxanthin, beta",100,09/1975
1860,05,"TURKEY,REHEATED",337,Lycopene,100,09/1975
1860,05,"TURKEY,REHEATED",338,Lutein + zeaxanthin,100,09/1975
1805,05,"TURKEY,ROASTED",301,"Calcium, Ca",100,09/1975
1805,05,"TURKEY,ROASTED",303,"Iron, Fe",95,09/1975
1805,05,"TURKEY,ROASTED",304,"Magnesium, Mg",80,09/1975
1805,05,"TURKEY,ROASTED",305,"Phosphorus, P",80,09/1975
1805,05,"TURKEY,ROASTED",306,"Potassium, K",75,09/1975
1805,05,"TURKEY,ROASTED",307,"Sodium, Na",75,09/1975
1805,05,"TURKEY,ROASTED",309,"Zinc, Zn",100,09/1975
1805,05,"TURKEY,ROASTED",312,"Copper, Cu",70,09/1975
1805,05,"TURKEY,ROASTED",401,"Vitamin C, total ascorbic acid",80,09/1975
1805,05,"TURKEY,ROASTED",404,Thiamin,65,09/1975
1805,05,"TURKEY,ROASTED",405,Riboflavin,85,09/1975
1805,05,"TURKEY,ROASTED",406,Niacin,90,09/1975
1805,05,"TURKEY,ROASTED",415,Vitamin B-6,70,09/1975
1805,05,"TURKEY,ROASTED",417,"Folate, total",60,09/1975
1805,05,"TURKEY,ROASTED",431,Folic acid,60,09/1975
1805,05,"TURKEY,ROASTED",432,"Folate, food",60,09/1975
1805,05,"TURKEY,ROASTED",421,"Choline, total",70,09/1975
1805,05,"TURKEY,ROASTED",418,Vitamin B-12,65,09/1975
1805,05,"TURKEY,ROASTED",318,"Vitamin A, IU",75,09/1975
1805,05,"TURKEY,ROASTED",392,"Vitamin A, RE",75,09/1975
1805,05,"TURKEY,ROASTED",221,"Alcohol, ethyl",100,09/1975
1805,05,"TURKEY,ROASTED",321,"Carotene, beta",75,09/1975
1805,05,"TURKEY,ROASTED",322,"Carotene, alpha",75,09/1975
1805,05,"TURKEY,ROASTED",334,"Cryptoxanthin, beta",75,09/1975
1805,05,"TURKEY,ROASTED",337,Lycopene,75,09/1975
1805,05,"TURKEY,ROASTED",338,Lutein + zeaxanthin,75,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",301,"Calcium, Ca",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",303,"Iron, Fe",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",304,"Magnesium, Mg",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",305,"Phosphorus, P",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",306,"Potassium, K",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",307,"Sodium, Na",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",309,"Zinc, Zn",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",312,"Copper, Cu",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",401,"Vitamin C, total ascorbic acid",85,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",404,Thiamin,75,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",405,Riboflavin,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",406,Niacin,95,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",415,Vitamin B-6,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",417,"Folate, total",70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",431,Folic acid,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",432,"Folate, food",70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",421,"Choline, total",70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",418,Vitamin B-12,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",318,"Vitamin A, IU",80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",392,"Vitamin A, RE",80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",321,"Carotene, beta",80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",322,"Carotene, alpha",80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",334,"Cryptoxanthin, beta",80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",337,Lycopene,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",338,Lutein + zeaxanthin,80,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",301,"Calcium, Ca",85,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",303,"Iron, Fe",95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",304,"Magnesium, Mg",65,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",305,"Phosphorus, P",70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",306,"Potassium, K",55,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",307,"Sodium, Na",70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",309,"Zinc, Zn",100,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",312,"Copper, Cu",95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",401,"Vitamin C, total ascorbic acid",80,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",404,Thiamin,55,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",405,Riboflavin,95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",406,Niacin,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",415,Vitamin B-6,50,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",417,"Folate, total",60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",431,Folic acid,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",432,"Folate, food",60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",421,"Choline, total",70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",418,Vitamin B-12,50,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",318,"Vitamin A, IU",75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",392,"Vitamin A, RE",75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",221,"Alcohol, ethyl",100,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",321,"Carotene, beta",75,09/1975
